"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2023","2023",20,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","BR","Brazil","ALL1","international protection","2021","2021",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","BR","Brazil","ALL1","international protection","2022","2022",5,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","BR","Brazil","ALL1","international protection","2023","2023",4,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2020","2020",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2021","2021",2,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2022","2022",5,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2023","2023",11,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2021","2021",3,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2022","2022",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2023","2023",4,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","BD","Bangladesh","ALL1","international protection","2021","2021",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","BD","Bangladesh","ALL1","international protection","2022","2022",3,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","BR","Brazil","ALL1","international protection","2019","2019",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","BR","Brazil","ALL1","international protection","2021","2021",2,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","BR","Brazil","ALL1","international protection","2022","2022",5,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","BR","Brazil","ALL1","international protection","2023","2023",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2022","2022",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2023","2023",3,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2021","2021",4,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2022","2022",4,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2023","2023",12,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2019","2019",4,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2021","2021",67,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2022","2022",106,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2023","2023",20,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BR","Brazil","ALL1","international protection","2019","2019",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BR","Brazil","ALL1","international protection","2021","2021",3,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BR","Brazil","ALL1","international protection","2022","2022",10,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","BR","Brazil","ALL1","international protection","2023","2023",5,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2021","2021",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2022","2022",4,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2023","2023",3,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2020","2020",1,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2021","2021",3,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2022","2022",5,,
"ITC11","Torino","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2023","2023",11,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2019","2019",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2020","2020",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2021","2021",4,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2023","2023",4,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2023","2023",2,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2019","2019",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2020","2020",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2021","2021",4,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2022","2022",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2023","2023",6,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2021","2021",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2023","2023",2,,
"ITC13","Biella","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2023","2023",1,,
"ITC13","Biella","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2023","2023",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2019","2019",2,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2020","2020",14,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2021","2021",12,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2022","2022",56,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2023","2023",60,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2020","2020",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2022","2022",13,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2023","2023",38,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2019","2019",2,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2020","2020",14,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2021","2021",12,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2022","2022",56,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2023","2023",60,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2020","2020",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2022","2022",14,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2023","2023",40,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2019","2019",1,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2021","2021",2,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2022","2022",4,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","AL","Albania","ALL1","international protection","2023","2023",9,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2019","2019",4,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2020","2020",10,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2021","2021",7,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2022","2022",93,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BD","Bangladesh","ALL1","international protection","2023","2023",76,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BR","Brazil","ALL1","international protection","2020","2020",1,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","1","males","BR","Brazil","ALL1","international protection","2021","2021",1,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2021","2021",4,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2022","2022",2,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AL","Albania","ALL1","international protection","2023","2023",6,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2022","2022",1,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2019","2019",1,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2021","2021",6,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2022","2022",6,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","9","total","AL","Albania","ALL1","international protection","2023","2023",15,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2019","2019",4,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","9","total","BD","Bangladesh","ALL1","international protection","2020","2020",10,,
