"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","POSIZPROF","Professional status","CARATT_OCC","Temporary employees","TIME","Select time","Value","Flag Codes","Flags"
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2020-Q4","Q4-2020",248.582,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021","2021",257.807,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022","2022",279.67,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023","2023",285.186,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q1","Q1-2021",237.171,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q2","Q2-2021",245.047,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q3","Q3-2021",274.7,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2021-Q4","Q4-2021",274.308,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q1","Q1-2022",277.372,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q2","Q2-2022",283.424,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q3","Q3-2022",285.58,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2022-Q4","Q4-2022",272.304,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q1","Q1-2023",277.707,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q2","Q2-2023",283.244,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q3","Q3-2023",289.755,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","employees","9","total","2023-Q4","Q4-2023",290.039,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019","2019",172.378,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q1","Q1-2019",169.628,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q2","Q2-2019",159.984,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q4","Q4-2019",164.391,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q3","Q3-2019",195.51,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020","2020",131.59,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q2","Q2-2020",112.786,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q1","Q1-2020",144.896,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q3","Q3-2020",143.475,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q4","Q4-2020",125.202,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021","2021",159.844,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022","2022",185.031,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023","2023",174.183,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q1","Q1-2021",123.038,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q2","Q2-2021",167.205,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q3","Q3-2021",183.283,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q4","Q4-2021",165.85,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q1","Q1-2022",180.334,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q2","Q2-2022",179.836,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q3","Q3-2022",206.258,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q4","Q4-2022",173.694,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q1","Q1-2023",157.47,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q2","Q2-2023",168.574,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q3","Q3-2023",193.092,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q4","Q4-2023",177.594,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019","2019",248.026,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q1","Q1-2019",241.352,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q2","Q2-2019",241.262,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q4","Q4-2019",245.202,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q3","Q3-2019",264.289,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020","2020",207.324,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q2","Q2-2020",173.346,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q1","Q1-2020",242.687,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q3","Q3-2020",206.104,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q4","Q4-2020",207.158,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021","2021",230.637,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022","2022",255.711,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023","2023",235.957,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q1","Q1-2021",180.348,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q2","Q2-2021",231.73,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q3","Q3-2021",251.698,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q4","Q4-2021",258.772,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q1","Q1-2022",245.902,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q2","Q2-2022",258.134,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q3","Q3-2022",265.853,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q4","Q4-2022",252.955,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q1","Q1-2023",226.353,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q2","Q2-2023",220.519,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q3","Q3-2023",261.697,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q4","Q4-2023",235.261,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019","2019",45.33,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q1","Q1-2019",48.598,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q2","Q2-2019",44.923,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q4","Q4-2019",40.474,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q3","Q3-2019",47.325,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020","2020",32.834,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q2","Q2-2020",23.766,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q1","Q1-2020",37.4,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q3","Q3-2020",34.921,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q4","Q4-2020",35.249,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021","2021",43.57,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022","2022",52.619,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023","2023",46.865,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q1","Q1-2021",29.167,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q2","Q2-2021",45.996,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q3","Q3-2021",52.539,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q4","Q4-2021",46.576,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q1","Q1-2022",52.15,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q2","Q2-2022",51.402,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q3","Q3-2022",54.318,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q4","Q4-2022",52.607,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q1","Q1-2023",49.067,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q2","Q2-2023",41.403,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q3","Q3-2023",45.678,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q4","Q4-2023",51.312,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019","2019",56.834,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q1","Q1-2019",58.755,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q2","Q2-2019",46.77,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q4","Q4-2019",61.719,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q3","Q3-2019",60.091,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020","2020",46.12,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q2","Q2-2020",38.784,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q1","Q1-2020",60.116,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q3","Q3-2020",46.723,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2020-Q4","Q4-2020",38.858,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021","2021",52.757,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022","2022",62.741,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023","2023",55.045,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q1","Q1-2021",41.174,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q2","Q2-2021",57.95,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q3","Q3-2021",54.416,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2021-Q4","Q4-2021",57.487,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q1","Q1-2022",63.801,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q2","Q2-2022",67.313,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q3","Q3-2022",68.27,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2022-Q4","Q4-2022",51.581,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q1","Q1-2023",41.839,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q2","Q2-2023",54.814,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q3","Q3-2023",67.984,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2023-Q4","Q4-2023",55.545,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019","2019",41.547,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q1","Q1-2019",38.328,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","1","employees","1","temporary employees","2019-Q2","Q2-2019",41.099,,
